restaurant_00000526	5	tell me about sakoon .	i found three . which one would you like to hear more about ? boats , evvia , or sakoon ?	vietnamese	none	yorktown heights	none	none	expensive	none	sakoon	none
restaurant_00000531	0	i ' d like to make a restaurant reservation for 8 pm		none	none	none	none	none	none	none	none	8 pm
restaurant_00000531	1	los altos grill	what is the name of the restaurant ?	none	none	none	none	none	none	none	los altos grill	8 pm
restaurant_00000531	2	tomorrow and for 4 people	what date and for how many people ?	none	tomorrow	none	none	4	none	none	los altos grill	8 pm
restaurant_00000531	3	no	there are no available reservations for 8 pm . how about 5 pm , 7.15 pm , or 8.30 pm ?	none	tomorrow	none	none	4	none	none	los altos grill	8 pm
restaurant_00000531	4	what about at pompei ?	i ' m sorry , i cannot make a reservation for los altos grill for tomorrow for 4 people	none	tomorrow	none	none	4	none	none	pompei	8 pm
restaurant_00000531	5	thanks ! yes .	you would like a reservation for pompei tomorrow at 8 pm for 4 people ?	none	tomorrow	none	none	4	none	none	pompei	8 pm
restaurant_00000531	6	thanks !	your reservation has been made	none	tomorrow	none	none	4	none	none	pompei	8 pm
restaurant_00000532	0	hi , i would like to make a reservation for tonight for 2 people		none	tonight	none	none	2	none	none	none	none
restaurant_00000532	1	yes , that is right , tonight for 2	you want tonight for 2 people ?	none	tonight	none	none	2	none	none	none	none
restaurant_00000532	2	i want to go to evvia for any time	what restaurant and for what time	none	tonight	none	none	2	none	none	evvia	dontcare
restaurant_00000532	3	correct , i don ' t care	for the time , you don ' t care ?	none	tonight	none	none	2	none	none	evvia	dontcare
restaurant_00000532	4	i don ' t understand	okay choose from 5 pm , 6.30 pm or 7 pm	none	tonight	none	none	2	none	none	evvia	dontcare
restaurant_00000532	5	none of those	i need you to choose from either 5 pm , 6.30 pm or 7 pm	none	tonight	none	none	2	none	none	evvia	dontcare
restaurant_00000532	6	how about tomorrow	i can ' t reserve this restaurant for 2 people tonight at evvia	none	tomorrow	none	none	2	none	none	evvia	dontcare
restaurant_00000532	7	yes , tomorrow	you want tomorrow ?	none	tomorrow	none	none	2	none	none	evvia	dontcare
restaurant_00000532	8	none	which do you prefer , 7 pm or 7.15 pm	none	tomorrow	none	none	2	none	none	evvia	dontcare
restaurant_00000532	9	try for los altos grill	i can ' t reserve then	none	tomorrow	none	none	2	none	none	los altos grill	dontcare
restaurant_00000532	10	none of those	what time , 5 pm , 8 pm or 8.30 pm	none	tomorrow	none	none	2	none	none	los altos grill	dontcare
restaurant_00000532	11	i don ' t know what you mean	what about 6.30 pm or 7.30 pm	none	tomorrow	none	none	2	none	none	los altos grill	dontcare
restaurant_00000532	12	none	do you want 6.30 pm or 7.30 pm	none	tomorrow	none	none	2	none	none	los altos grill	dontcare
restaurant_00000532	13	try cetrella	i can ' t reserve then	none	tomorrow	none	none	2	none	none	cetrella	dontcare
restaurant_00000532	14	none of those	what time do you want , 6 pm , 7.30 pm 8.30 pm	none	tomorrow	none	none	2	none	none	cetrella	dontcare
restaurant_00000534	0	please reserve a table for me next wednesday for 6 .		none	wednesday	none	none	6	none	none	none	none
restaurant_00000534	1	cascal restaurant at whatever time is available	which restaurant and time were you thinking about	none	wednesday	none	none	6	none	none	cascal	dontcare
restaurant_00000534	2	unfortunately none of those times will fit my schedule .	cascal has reservation times for 6.15 pm , 7.30 pm and 8 pm . which time would you like	none	wednesday	none	none	6	none	none	cascal	dontcare
restaurant_00000534	3	no i ' ll think of something else , thank you .	ok so no reservation for 6 on wednesday at cascal restaurant	none	wednesday	none	none	6	none	none	cascal	dontcare
restaurant_00000535	0	hello . please reserve a restaurant for tonight at 8 pm		none	tonight	none	none	none	none	none	none	8 pm
restaurant_00000535	1	the name of it is evvia . the number of people will be 4 .	okay . please tell me the name of the restaurant .	none	tonight	none	none	4	none	none	evvia	8 pm
restaurant_00000535	2	yeah that ' s right . 4 people at evvia	okay , so for 4 people at the restaurant evvia correct ?	none	tonight	none	none	4	none	none	evvia	8 pm
restaurant_00000535	3	thanks anyways . see you !	i was unable to get a reservation for 4 people at evvia tonight . sorry !	none	tonight	none	none	4	none	none	evvia	8 pm
restaurant_00000536	0	hi , can you make a reservation at a restaurant for 6 pm ?		none	none	none	none	none	none	none	none	6 pm
restaurant_00000536	1	amarin	sure , what restaurant ?	none	none	none	none	none	none	none	amarin	6 pm
restaurant_00000536	2	friday for a party of 5	what day do you want to book the table for , and how many people ?	none	friday	none	none	5	none	none	amarin	6 pm
restaurant_00000536	3	no	there isn ' t anything available at 6 pm friday . would 7.15 pm or 7.30 pm work ?	none	friday	none	none	5	none	none	amarin	6 pm
restaurant_00000536	4	8.30 pm works	how about 8 pm or 8.30 pm ?	none	friday	none	none	5	none	none	amarin	8.30 pm
restaurant_00000536	5	thanks !	okay , i booked you a table at amarin for a party of 5 on friday at 8.30 pm .	none	friday	none	none	5	none	none	amarin	8.30 pm
restaurant_00000537	0	hi , can you find me a restaurant for indian food in madison that is expensive and good .		indian	none	madison	none	none	expensive	good	none	none
restaurant_00000537	1	i ' ll pick amarin	which would you like .ink , high rooftop lounge , or amarin ?	indian	none	madison	none	none	expensive	good	amarin	none
restaurant_00000539	0	book a table		none	none	none	none	none	none	none	none	none
restaurant_00000539	1	8 pm .	what time are you interested in ?	none	none	none	none	none	none	none	none	8 pm
restaurant_00000539	2	i ' m interested in il fornaio .	what restaurant are you interested in ?	none	none	none	none	none	none	none	il fornaio	8 pm
restaurant_00000539	3	wednesday , with 4 people .	what day are you interested in , and how many people are going ?	none	wednesday	none	none	4	none	none	il fornaio	8 pm
restaurant_00000539	4	no .	i cannot do that for 8 pm . would 6 pm , 6.30 pm , or 7.15 pm work ?	none	wednesday	none	none	4	none	none	il fornaio	8 pm
restaurant_00000539	5	i want to make this reservation for 8 pm	would 5 pm work ?	none	wednesday	none	none	4	none	none	il fornaio	8 pm
restaurant_00000539	6	no .	i cannot do that for 8 pm . would 6.30 pm or 8.30 pm work ?	none	wednesday	none	none	4	none	none	il fornaio	8 pm
restaurant_00000539	7	never mind then . bye !	i ' m afraid i can ' t make this reservation on wednesday for four people at il fornaio .	none	wednesday	none	none	4	none	none	il fornaio	8 pm
restaurant_00000541	0	hi , can you reserve a restaurant for me ?		none	none	none	none	none	none	none	none	none
restaurant_00000541	1	it will be for 5 people on next monday at 8 pm .	sure , for how many people , and what is the date and time ?	none	next monday	none	none	5	none	none	none	8 pm
restaurant_00000541	2	yes	ok , 5 people . is that correct ?	none	next monday	none	none	5	none	none	none	8 pm
restaurant_00000541	3	it ' s called oren hummus .	which restaurant will you be going to ?	none	next monday	none	none	5	none	none	oren hummus	8 pm
restaurant_00000541	4	yes	ok , the restaurant is oren hummus . is that correct ?	none	next monday	none	none	5	none	none	oren hummus	8 pm
restaurant_00000541	5	that won ' t work for me .	actually , 8 pm is not available . hows does 6.30 pm or 7.30 pm sound ?	none	next monday	none	none	5	none	none	oren hummus	8 pm
restaurant_00000541	6	ok , never mind then . bye .	unfortunately , i won ' t be able to book a reservation for 5 next monday at oren hummus .	none	next monday	none	none	5	none	none	oren hummus	8 pm
restaurant_00000543	0	i need to make a restaurant reservation		none	none	none	none	none	none	none	none	none
restaurant_00000543	1	make it for friday for 2 people at 7.15 pm	ok , what time ?	none	friday	none	none	2	none	none	none	7.15 pm
restaurant_00000543	2	sumiko	ok . what restaurant ?	none	friday	none	none	2	none	none	sumiko	7.15 pm
restaurant_00000543	3	ok . make it at 8 pm	i can ' t make a reservation for two at 7.15 pm . i can make a reservation for 5 pm , 6.15 pm , 7.30 pm , or 8 pm	none	friday	none	none	2	none	none	sumiko	8 pm
restaurant_00000543	4	thanks	ok . i ' m making you a reservation for 2 at sumiko on friday at 8 pm	none	friday	none	none	2	none	none	sumiko	8 pm
restaurant_00000544	0	hi ! get a reservation for wednesday at 8 pm for 3 people		none	wednesday	none	none	3	none	none	none	8 pm
restaurant_00000544	1	cheese cake factory	what restaurant	none	wednesday	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000544	2	sure	8 pm is not available . how about 6.15 pm , 7 pm or 8.30 pm	none	wednesday	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000544	3	yes .	how about 5 pm	none	wednesday	none	none	3	none	none	cheese cake factory	5 pm
restaurant_00000544	4	thanks .	reservation confirmed for wednesday at 5 pm for 3 people at cheese cake factory	none	wednesday	none	none	3	none	none	cheese cake factory	5 pm
restaurant_00000545	0	hi , find restaurant		none	none	none	none	none	none	none	none	none
restaurant_00000545	1	inexpensive	what ' s your price range	none	none	none	none	none	inexpensive	none	none	none
restaurant_00000545	2	french , in or around kirkland	what type of food , and what location	french	none	kirkland	none	none	inexpensive	none	none	none
restaurant_00000545	3	cascal sounds good	cascal , los altos grill , or sakoon	french	none	kirkland	none	none	inexpensive	none	cascal	none
restaurant_00000550	0	i want to reserve a table in a restaurant for next monday at 7.15 pm		none	next monday	none	none	none	none	none	none	7.15 pm
restaurant_00000550	1	yes it is right	next monday is right ?	none	next monday	none	none	none	none	none	none	7.15 pm
restaurant_00000550	2	6 people	how many people ?	none	next monday	none	none	6	none	none	none	7.15 pm
restaurant_00000550	3	sushi boat	what is the name of the restaurant .	none	next monday	none	none	6	none	none	sushi boat	7.15 pm
restaurant_00000550	4	yes it is right .	sushi boat is right ?	none	next monday	none	none	6	none	none	sushi boat	7.15 pm
restaurant_00000550	5	bye .	the reservation is not possible to make .	none	next monday	none	none	6	none	none	sushi boat	7.15 pm
restaurant_00000554	0	i ' d like to find a restaurant in mountain view		none	none	mountain view	none	none	none	none	none	none
restaurant_00000554	1	i ' m looking for expensive taiwanese food	what type of food are you looking for ?	taiwanese	none	mountain view	none	none	expensive	none	none	none
restaurant_00000554	2	what are other options ?	here are some options : the view , cetrella , or deep blue	taiwanese	none	mountain view	none	none	expensive	none	none	none
restaurant_00000554	3	give me the information for amarin	here are two more : high rooftop lounge or amarin	taiwanese	none	mountain view	none	none	expensive	none	amarin	none
restaurant_00000555	0	hi ! please make a reservation at the restaurant pn wednesday for 2 people		none	wednesday	none	none	2	none	none	none	none
restaurant_00000555	1	what do you mean	sure , give me the name of the restaurant and time of reservation	none	wednesday	none	none	2	none	none	none	none
restaurant_00000555	2	the restaurant is il fornaio and anytime is fine .	please provide the names of the restaurant and the time you would like the reservation	none	wednesday	none	none	2	none	none	il fornaio	dontcare
restaurant_00000555	3	8.30 pm sounds good .	6.30 pm or 8.30 pm ?	none	wednesday	none	none	2	none	none	il fornaio	8.30 pm
restaurant_00000555	4	thank you very much .	i have made the reservation for 2 at il fornaio on wednesday 8.30 pm	none	wednesday	none	none	2	none	none	il fornaio	8.30 pm
restaurant_00000556	0	i would like to make a restaurant reservation at 7.30 pm .		none	none	none	none	none	none	none	none	7.30 pm
restaurant_00000556	1	3 people will be coming .	how many people do you need the reservation for ?	none	none	none	none	3	none	none	none	7.30 pm
restaurant_00000556	2	the reservation needs to be for next monday .	ok , what day are you looking for ?	none	next monday	none	none	3	none	none	none	7.30 pm
restaurant_00000556	3	the name of the restaurant is oren hummus .	great . what restaurant would you like to go to ?	none	next monday	none	none	3	none	none	oren hummus	7.30 pm
restaurant_00000556	4	yes , oren hummus .	did you say oren hummus ?	none	next monday	none	none	3	none	none	oren hummus	7.30 pm
restaurant_00000556	5	yes , oren hummus next monday at 7.30 pm for 3 people .	let me make sure i have the correct details . you want a reservation next monday at oren hummus for 3 people at 7.30 pm ?	none	next monday	none	none	3	none	none	oren hummus	7.30 pm
restaurant_00000556	6	thank you , goodbye !	your reservation is confirmed for 3 people next monday at 7.30 pm at oren hummus .	none	next monday	none	none	3	none	none	oren hummus	7.30 pm
restaurant_00000557	0	i want a 6 pm restaurant reservation		none	none	none	none	none	none	none	none	6 pm
restaurant_00000557	1	cetrella is the restaurant	for which restaurant please	none	none	none	none	none	none	none	cetrella	6 pm
restaurant_00000557	2	next monday for 5	what date and for how many people	none	next monday	none	none	5	none	none	cetrella	6 pm
restaurant_00000557	3	7 pm time	there ' s nothing at 6 pm but you can choose 6.15 pm , 7 pm , or 8 pm	none	next monday	none	none	5	none	none	cetrella	7 pm
restaurant_00000557	4	thanks , goodbye	reservation has been made for next monday at cetrella at 7 pm for 5 people	none	next monday	none	none	5	none	none	cetrella	7 pm
restaurant_00000558	0	hello , i want to reserve a table		none	none	none	none	none	none	none	none	none
restaurant_00000558	1	for wednesday	on what date do you want the reservation	none	wednesday	none	none	none	none	none	none	none
restaurant_00000558	2	3 people at the cheese cake factory at 7.15 pm	how many people , which restaurant and what time would you like to go	none	wednesday	none	none	3	none	none	cheese cake factory	7.15 pm
restaurant_00000558	3	that doesn ' t work	they do not have that available . how about 6.15 pm , 6.30 pm , or 7 pm .	none	wednesday	none	none	3	none	none	cheese cake factory	7.15 pm
restaurant_00000558	4	sounds good	how about 5 pm then	none	wednesday	none	none	3	none	none	cheese cake factory	5 pm
restaurant_00000558	5	thanks	you have a confirmed reservation at the cheese cake factory at 5 pm for 3 people	none	wednesday	none	none	3	none	none	cheese cake factory	5 pm
restaurant_00000560	0	dinner at los altos		none	none	los altos	dinner	none	none	none	none	none
restaurant_00000560	1	greek , whatever rating	what rating and what type of food are you interested in ?	greek	none	los altos	dinner	none	none	dontcare	none	none
restaurant_00000560	2	cetrella	cetrella or pepper ?	greek	none	los altos	dinner	none	none	dontcare	cetrella	none
restaurant_00000561	0	hi , i ' d like to make a restaurant reservation		none	none	none	none	none	none	none	none	none
restaurant_00000561	1	when was alexander the great born ?	what date and time would you like to make the reservation for , and how many people are going	none	none	none	none	none	none	none	none	none
restaurant_00000561	2	make the reservation at sumiko for 4 people next monday at 7.15 pm	how many people do you want to make the reservation for , and for what date and time is it	none	next monday	none	none	4	none	none	sumiko	7.15 pm
restaurant_00000561	3	yes	is that 4 people at 7.15 pm	none	next monday	none	none	4	none	none	sumiko	7.15 pm
restaurant_00000561	4	yes , that ' s correct	please confirm that the number of people is 4 and the reservation is a sumiko next monday at 7.15 pm	none	next monday	none	none	4	none	none	sumiko	7.15 pm
restaurant_00000561	5	thanks	ok , i ' ve made that reservation for you	none	next monday	none	none	4	none	none	sumiko	7.15 pm
restaurant_00000563	0	hi . can you reserve a table at a restaurant for me .		none	none	none	none	none	none	none	none	none
restaurant_00000563	1	i want a table at sumiko for tonight	sure . on what date and at which restaurant ?	none	tonight	none	none	none	none	none	sumiko	none
restaurant_00000563	2	3 people at 8 pm	how many people do you need a table for ?	none	tonight	none	none	3	none	none	sumiko	8 pm
restaurant_00000563	3	no . none of those times work .	8 pm is not available . how about 5 pm , 7.15 pm or 7.30 pm ?	none	tonight	none	none	3	none	none	sumiko	8 pm
restaurant_00000563	4	how about friday ?	there are no tables available .	none	friday	none	none	3	none	none	sumiko	8 pm
restaurant_00000563	5	yes	do you want a table for 3 on friday at 8 pm at sumiko ?	none	friday	none	none	3	none	none	sumiko	8 pm
restaurant_00000563	6	thanks .	okay . your table is reserved .	none	friday	none	none	3	none	none	sumiko	8 pm
restaurant_00000567	0	please reserve a restaurant for next monday at 7.30 pm		none	next monday	none	none	none	none	none	none	7.30 pm
restaurant_00000567	1	il fornaio	ok , which restaurant ?	none	next monday	none	none	none	none	none	il fornaio	7.30 pm
restaurant_00000567	2	4	ok , for how many ?	none	next monday	none	none	4	none	none	il fornaio	7.30 pm
restaurant_00000567	3	thanks ! yes .	ok , i ' ll book you a reservation at il fornaio for 4 people next monday at 7.30 pm . is that correct ?	none	next monday	none	none	4	none	none	il fornaio	7.30 pm
restaurant_00000567	4	thanks !	great , i ' ve made your reservation .	none	next monday	none	none	4	none	none	il fornaio	7.30 pm
restaurant_00000570	0	book a table		none	none	none	none	none	none	none	none	none
restaurant_00000570	1	what ?	what time ?	none	none	none	none	none	none	none	none	none
restaurant_00000570	2	8 pm	what time ?	none	none	none	none	none	none	none	none	8 pm
restaurant_00000570	3	cheese cake factory for 3	alright , for how many people and at which restaurant ?	none	none	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000570	4	friday	on what date ?	none	friday	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000570	5	nope	sorry i can ' t do 8 pm . how about 6 pm ?	none	friday	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000570	6	thanks bye	ok , i cannot make your reservation	none	friday	none	none	3	none	none	cheese cake factory	8 pm
restaurant_00000571	0	i need to make a restaurant reservation for 8 pm		none	none	none	none	none	none	none	none	8 pm
restaurant_00000571	1	yes	time is 8 pm ?	none	none	none	none	none	none	none	none	8 pm
restaurant_00000571	2	tomorrow	what day	none	tomorrow	none	none	none	none	none	none	8 pm
restaurant_00000571	3	that ' s correct	reservation for tomorrow	none	tomorrow	none	none	none	none	none	none	8 pm
restaurant_00000571	4	4	how many people	none	tomorrow	none	none	4	none	none	none	8 pm
restaurant_00000571	5	correct	reservation for 4 people	none	tomorrow	none	none	4	none	none	none	8 pm
restaurant_00000571	6	il fornaio	what restaurant	none	tomorrow	none	none	4	none	none	il fornaio	8 pm
restaurant_00000571	7	those times don ' t work	that restaurant is full at 8 pm . they have a table at 6 pm , 6.30 pm or 7 pm	none	tomorrow	none	none	4	none	none	il fornaio	8 pm
restaurant_00000571	8	thank you	unfortunately , i cannot book your table	none	tomorrow	none	none	4	none	none	il fornaio	8 pm
restaurant_00000579	0	hi ! i want to make a reservation for a restaurant		none	none	none	none	none	none	none	none	none
restaurant_00000579	1	yes , the sumiko restaurant . i think i know it .	which restaurant would you like to make a reservation at ?	none	none	none	none	none	none	none	sumiko	none
restaurant_00000579	2	yes , sumiko .	can you confirm that it is for sumiko ?	none	none	none	none	none	none	none	sumiko	none
restaurant_00000579	3	7.15 pm	what time would you want your reservation ?	none	none	none	none	none	none	none	sumiko	7.15 pm
restaurant_00000579	4	i ' m sorry i didn ' t understand .	just confirming you want your reservation 7.15 pm ?	none	none	none	none	none	none	none	sumiko	7.15 pm
restaurant_00000579	5	yes , 7.15 pm	just confirmation that you want your reservation at sumiko for 7.15 pm .	none	none	none	none	none	none	none	sumiko	7.15 pm
restaurant_00000579	6	tomorrow night for 2 people	on what date did you want the reservation and for how many people ?	none	tomorrow	none	none	2	none	none	sumiko	7.15 pm
restaurant_00000579	7	i ' m sorry , i didn ' t understand	could you confirm that you want the reservation at sumiko tomorrow at 7.15 pm for 2 people ?	none	tomorrow	none	none	2	none	none	sumiko	7.15 pm
restaurant_00000579	8	yes , that is correct .	just confirming that you want the reservation at sumiko tomorrow at 7.15 pm for 2 people ?	none	tomorrow	none	none	2	none	none	sumiko	7.15 pm
restaurant_00000579	9	bye !	confirmed your reservation for tomorrow at sumiko for 7.15 pm for a party of 2 .	none	tomorrow	none	none	2	none	none	sumiko	7.15 pm
restaurant_00000583	0	hi , i want to reserve a table tomorrow night for 4 at 6 pm		none	tomorrow	none	none	4	none	none	none	6 pm
restaurant_00000583	1	amber india	which restaurant ?	none	tomorrow	none	none	4	none	none	amber india	6 pm
restaurant_00000583	2	what ?	i ' m sorry , but 6 pm is not available . how about 7 pm or 8.30 pm ?	none	tomorrow	none	none	4	none	none	amber india	6 pm
restaurant_00000585	0	reserve a restaurant		none	none	none	none	none	none	none	none	none
restaurant_00000585	1	name of restaurant is pompei	provide a preference for the restaurant	none	none	none	none	none	none	none	pompei	none
restaurant_00000585	2	time is don ' t care	provide preference for time	none	none	none	none	none	none	none	pompei	dontcare
restaurant_00000585	3	number of people is 5	provide number of people preference	none	none	none	none	5	none	none	pompei	dontcare
restaurant_00000585	4	preferred date wednesday	provide date preference	none	wednesday	none	none	5	none	none	pompei	dontcare
restaurant_00000585	5	prefer 8 pm	choose from the following : time is 7.15 pm or 8 pm	none	wednesday	none	none	5	none	none	pompei	8 pm
restaurant_00000585	6	thank you	reservation confirmed with given details number of people is 5 and name of restaurant is pompei and date is wednesday and time is 8 pm	none	wednesday	none	none	5	none	none	pompei	8 pm
restaurant_00000586	0	i want to make a restaurant reservation		none	none	none	none	none	none	none	none	none
restaurant_00000586	1	8 pm	for what time	none	none	none	none	none	none	none	none	8 pm
restaurant_00000586	2	tonight at sushi boat	what date and at what restaurant	none	tonight	none	none	none	none	none	sushi boat	8 pm
restaurant_00000586	3	4	for how many people	none	tonight	none	none	4	none	none	sushi boat	8 pm
restaurant_00000586	4	yes	ok , reservation for 4 people tonight at 8 pm at sushi boat . is that correct ?	none	tonight	none	none	4	none	none	sushi boat	8 pm
restaurant_00000586	5	thanks , bye	ok , i have made a reservation for 4 people tonight at 8 pm at sushi boat .	none	tonight	none	none	4	none	none	sushi boat	8 pm
restaurant_00000589	0	hello , i want to reserve a restaurant		none	none	none	none	none	none	none	none	none
restaurant_00000589	1	at 7.30 pm for 5 people	what date and time and for how many ?	none	none	none	none	5	none	none	none	7.30 pm
restaurant_00000589	2	yes , 5 people	confirm 5 people	none	none	none	none	5	none	none	none	7.30 pm
restaurant_00000589	3	ephesus	which restaurant	none	none	none	none	5	none	none	ephesus	7.30 pm
restaurant_00000589	4	wednesday	what day	none	wednesday	none	none	5	none	none	ephesus	7.30 pm
restaurant_00000589	5	yes , 7.30 pm wednesday at ephesus for 5 people	confirm for 7.30 pm wednesday at ephesus for 5 people	none	wednesday	none	none	5	none	none	ephesus	7.30 pm
restaurant_00000589	6	bye , thanks	reservation confirmed for 7.30 pm wednesday at ephesus for 5 people	none	wednesday	none	none	5	none	none	ephesus	7.30 pm
restaurant_00000590	0	hi , i want to make a reservation at a restaurant		none	none	none	none	none	none	none	none	none
restaurant_00000590	1	make it for tonight at 8 pm .	what is the date and time you want to make the reservation for ?	none	tonight	none	none	none	none	none	none	8 pm
restaurant_00000590	2	make the reservation for 2 people at sakoon .	how many people and what is the name of the restaurant ?	none	tonight	none	none	2	none	none	sakoon	8 pm
restaurant_00000590	3	yes , that is right .	so you want a reservation for 2 tonight at 8 pm at sakoon .	none	tonight	none	none	2	none	none	sakoon	8 pm
restaurant_00000590	4	thanks	i have made your reservation .	none	tonight	none	none	2	none	none	sakoon	8 pm
restaurant_00000591	0	i would like to make a reservation on friday for 2 people .		none	friday	none	none	2	none	none	none	none
restaurant_00000591	1	amber india at anytime	what time and which restaurant would you like to make a reservation for ?	none	friday	none	none	2	none	none	amber india	dontcare
restaurant_00000591	2	no	would you like 5 pm , 6 pm or 8.30 pm ?	none	friday	none	none	2	none	none	amber india	dontcare
restaurant_00000591	3	ok thanks ! bye !	you can ' t make a reservation for 2 people at amber india on friday	none	friday	none	none	2	none	none	amber india	dontcare
restaurant_00000592	0	hello , can you book me a table on friday at 7.15 pm ?		none	friday	none	none	none	none	none	none	7.15 pm
restaurant_00000592	1	get a table for 4 .	sure . how many people and which restaurant ?	none	friday	none	none	4	none	none	none	7.15 pm
restaurant_00000592	2	cetrella .	which restaurant ?	none	friday	none	none	4	none	none	cetrella	7.15 pm
restaurant_00000592	3	what do you mean ?	there are no available tables for 7.15 pm . you can choose between 7 pm , 8 pm , or 8.30 pm .	none	friday	none	none	4	none	none	cetrella	7.15 pm
restaurant_00000592	4	nevermind .	there is no availability for 7.15 pm . how about 7 pm , 8 pm , or 8.30 pm ?	none	friday	none	none	4	none	none	cetrella	7.15 pm
restaurant_00000592	5	thanks anyway . see ya .	sorry , i can ' t reserve a table at cetrella for 4 people on friday .	none	friday	none	none	4	none	none	cetrella	7.15 pm
restaurant_00000594	0	hi , can you find restaurants in madison ?		none	none	madison	none	none	none	none	none	none
restaurant_00000594	1	i would like italian , somewhere expensive .	what type of food and price range would you prefer ?	italian	none	madison	none	none	expensive	none	none	none
restaurant_00000594	2	ok .	the restaurant pompei would suit your needs .	italian	none	madison	none	none	expensive	none	pompei	none
restaurant_00000596	0	hello , find los altos restaraunts		none	none	los altos	none	none	none	none	none	none
restaurant_00000596	1	french	what type of restaraunts	french	none	los altos	none	none	none	none	none	none
restaurant_00000596	2	sakoon	how about the view , cetrella , or sakoon	french	none	los altos	none	none	none	none	sakoon	none
restaurant_00000597	0	hi ! i want a reservation set at the sushi boat for tonight , 3 people .		none	tonight	none	none	3	none	none	sushi boat	none
restaurant_00000597	1	i don ' t care .	what time ?	none	tonight	none	none	3	none	none	sushi boat	dontcare
restaurant_00000597	2	i don ' t care .	confirm that you don ' t care .	none	tonight	none	none	3	none	none	sushi boat	dontcare
restaurant_00000597	3	no	times available are 5 pm or 6.30 pm	none	tonight	none	none	3	none	none	sushi boat	dontcare
restaurant_00000597	4	thanks and bye .	i did not set a reservation at the sushi boat tonight for 3 people .	none	tonight	none	none	3	none	none	sushi boat	dontcare
restaurant_00000599	0	i want to make a reservation		none	none	none	none	none	none	none	none	none
restaurant_00000599	1	tomorrow , party of 5 at sakoon	need the date , how many and which restaurant	none	tomorrow	none	none	5	none	none	sakoon	none
restaurant_00000599	2	8 pm	what time	none	tomorrow	none	none	5	none	none	sakoon	8 pm
restaurant_00000599	3	no that won ' t work	8 pm is not available , you can choose from 6.30 pm , 7 pm , or 7.15 pm	none	tomorrow	none	none	5	none	none	sakoon	8 pm
restaurant_00000599	4	ok .	how about 6.15 pm	none	tomorrow	none	none	5	none	none	sakoon	6.15 pm
restaurant_00000599	5	thanks .	your reservation is confirmed for 6.15 pm tomorrow at sakoon for a party of 5	none	tomorrow	none	none	5	none	none	sakoon	6.15 pm
restaurant_00000602	0	hi ! can you reserve restaurant for wednesday at 8 pm		none	wednesday	none	none	none	none	none	none	8 pm
restaurant_00000602	1	los altos grill	which restaurant	none	wednesday	none	none	none	none	none	los altos grill	8 pm
restaurant_00000602	2	2 people	how many people	none	wednesday	none	none	2	none	none	los altos grill	8 pm
restaurant_00000602	3	not good	8 pm is not open how about 6 pm , 6.30 pm or 7.15 pm	none	wednesday	none	none	2	none	none	los altos grill	8 pm
restaurant_00000602	4	6 pm is good	so wednesday at los altos grill for 2 people is not good	none	wednesday	none	none	2	none	none	los altos grill	6 pm
restaurant_00000602	5	okay 6 pm	ok 6 pm is it	none	wednesday	none	none	2	none	none	los altos grill	6 pm
restaurant_00000602	6	yes correct , restaurant reservation for 2 people at 6 pm at los altos grill	let me make sure restaurant reservation for 2 people at los altos grill at 6 pm on wednesday	none	wednesday	none	none	2	none	none	los altos grill	6 pm
restaurant_00000602	7	okay thanks	okay the reservation is for wednesday at 6 pm for 2 people at los altos grill	none	wednesday	none	none	2	none	none	los altos grill	6 pm
restaurant_00000603	0	hello . please find a restaurant in redmond .		none	none	redmond	none	none	none	none	none	none
restaurant_00000603	1	taiwanese food . price range and rating is unimportant	what type of food , price range and rating do you prefer ?	taiwanese	none	redmond	none	none	dontcare	dontcare	none	none
restaurant_00000603	2	los altos grill	choose from : high rooftop lounge , los altos grill or oren	taiwanese	none	redmond	none	none	dontcare	dontcare	los altos grill	none
restaurant_00000604	0	hi , i want to make a reservation at 7.15 pm		none	none	none	none	none	none	none	none	7.15 pm
restaurant_00000604	1	at cascal	at which restaurant	none	none	none	none	none	none	none	cascal	7.15 pm
restaurant_00000604	2	on friday for 4 people	for how many people	none	friday	none	none	4	none	none	cascal	7.15 pm
restaurant_00000604	3	date is friday and for 4 people	please confirm date is friday and for 4 people	none	friday	none	none	4	none	none	cascal	7.15 pm
restaurant_00000604	4	date friday at 7.15 pm at cascal fro 4 people is correct .	please confirm the date is friday , the time is 7.15 pm , the restaurant is cascal , and the size of your party is 4 .	none	friday	none	none	4	none	none	cascal	7.15 pm
restaurant_00000604	5	thank you	reservation confirmed for friday	none	friday	none	none	4	none	none	cascal	7.15 pm
restaurant_00000605	0	book a table		none	none	none	none	none	none	none	none	none
restaurant_00000605	1	i don ' t understand .	what restaurant do you want and what time are you going to be there ?	none	none	none	none	none	none	none	none	none
restaurant_00000605	2	the restaurant is sakoon and i ' ll be there at 7.15 pm	at which restaurant and at what time ?	none	none	none	none	none	none	none	sakoon	7.15 pm
restaurant_00000605	3	4 people are going and it is tonight .	how many people are going and on what date ?	none	tonight	none	none	4	none	none	sakoon	7.15 pm
