movies_00000215	2	please repeat , i did not understand .	ok , you want tickets for 6:00 pm ?	wednesday	certain women	6	cinemark 12 downtown san mateo	6:00 pm
movies_00000215	3	yes , 6:00 pm	did you say you wanted the 6:00 pm showing ?	wednesday	certain women	6	cinemark 12 downtown san mateo	6:00 pm
movies_00000215	4	ok , thank you , goodbye	ok , you have purchased 6 tickets to certain women on march march 08 at 6:00 pm at cinemark 12 downtown san mateo	wednesday	certain women	6	cinemark 12 downtown san mateo	6:00 pm
movies_00000219	0	buy movie tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000219	1	yes .	the movie is deepwater horizon , correct ?	none	deepwater horizon	none	none	none
movies_00000219	2	aquarius	which theater ?	none	deepwater horizon	none	aquarius	none
movies_00000219	3	yes , that ' s the right theater .	aquarius theater . is that correct ?	none	deepwater horizon	none	aquarius	none
movies_00000219	4	3 .	how many tickets ?	none	deepwater horizon	3	aquarius	none
movies_00000219	5	yes .	you want 3 tickets ?	none	deepwater horizon	3	aquarius	none
movies_00000219	6	i don ' t cate	what time ?	none	deepwater horizon	3	aquarius	dontcare
movies_00000219	7	tickets for tonight .	which day do you want the tickets for ?	tonight	deepwater horizon	3	aquarius	dontcare
movies_00000219	8	yes , that ' s right .	you want the tickets for tonight , right ?	tonight	deepwater horizon	3	aquarius	dontcare
movies_00000219	9	6 pm	would you like a showing at 6 pm , 7.30 pm , or 8 pm ?	tonight	deepwater horizon	3	aquarius	6 pm
movies_00000219	10	yes . thank you . bye !	you want 3 tickets for deepwater horizon at 6 pm tonight at aquarius theater , correct ?	tonight	deepwater horizon	3	aquarius	6 pm
movies_00000220	0	i would like to buy movie tickets for the movie deepwater horizon at angelika theater .		none	deepwater horizon	none	angelika	none
movies_00000220	1	yes	did you need tickets for deepwater horizon ?	none	deepwater horizon	none	angelika	none
movies_00000220	2	i need 2 tickets for 1 pm saturday .	what date and time are you reserving tickets for , and how many tickets do you need ?	saturday	deepwater horizon	2	angelika	1 pm
movies_00000220	3	no . thank you for trying .	i was unable to find available tickets for that time . would 6 pm , 6.15 pm , or 8 pm work for you ?	saturday	deepwater horizon	2	angelika	1 pm
movies_00000221	0	id like to get tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000221	1	1 ticket at aquarius movie theater .	how many ?	none	deepwater horizon	1	aquarius	none
movies_00000221	2	next monday at 7.15 pm	what day and time ?	next monday	deepwater horizon	1	aquarius	7.15 pm
movies_00000221	3	yes	next monday at 7.15 pm ?	next monday	deepwater horizon	1	aquarius	7.15 pm
movies_00000221	4	yes	okay . 1 ticket to deepwater horizon at aquarius theater next monday at 7.15 pm , correct ?	next monday	deepwater horizon	1	aquarius	7.15 pm
movies_00000221	5	goodbye	purchase confirmed .	next monday	deepwater horizon	1	aquarius	7.15 pm
movies_00000222	0	i want to buy movie ticket		none	none	none	none	none
movies_00000222	1	tomorrow and time doesn ' t matter	okay . what date and time ?	tomorrow	none	none	none	dontcare
movies_00000222	2	1 ticket at shoreline theater	okay . what theater and how many tickets ?	tomorrow	none	1	shoreline theater	dontcare
movies_00000222	3	deepwater horizon please	okay . which movie ?	tomorrow	deepwater horizon	1	shoreline theater	dontcare
movies_00000222	4	6.30 pm please	times available are 6.30 pm or 8 pm or 8.30 pm	tomorrow	deepwater horizon	1	shoreline theater	6.30 pm
movies_00000222	5	bye	okay , you have purchased 1 ticket at shoreline theater for the 6.30 pm showing of deepwater horizon tomorrow	tomorrow	deepwater horizon	1	shoreline theater	6.30 pm
movies_00000229	0	i want to buy a movie ticket to deepwater horizon .		none	deepwater horizon	none	none	none
movies_00000229	1	yes .	you want me to buy you a movie ticket for a showing of deepwater horizon ?	none	deepwater horizon	none	none	none
movies_00000229	2	i want 3 tickets for tonight at 6 pm .	what day , time and how many tickets do you need ?	tonight	deepwater horizon	3	none	6 pm
movies_00000229	3	i want to go to the shoreline theater .	what theater do you want to see the movie at ?	tonight	deepwater horizon	3	shoreline theater	6 pm
movies_00000229	4	i want the 5 pm showing	showings for 6 pm are not available . please choose from 5 pm , 7 pm , or 7.30 pm	tonight	deepwater horizon	3	shoreline theater	5 pm
movies_00000229	5	thanks ! bye !	your reservation is made for 3 tickets for tonight ' s showing of deepwater horizon at 5 pm at the shoreline theater .	tonight	deepwater horizon	3	shoreline theater	5 pm
movies_00000233	0	i need movie tickets		none	none	none	none	none
movies_00000233	1	3 for deepwater horizon at 2 pm	what movie for how many and what time	none	deepwater horizon	3	none	2 pm
movies_00000233	2	amc mercado	which theater	none	deepwater horizon	3	amc mercado	2 pm
movies_00000233	3	on wednesday	for what day	wednesday	deepwater horizon	3	amc mercado	2 pm
movies_00000233	4	7 pm is good	2 pm is unavailable how about 6.15 pm or 7 pm	wednesday	deepwater horizon	3	amc mercado	7 pm
movies_00000233	5	okay . bye !	all set for 3 at 7 pm on wednesday for deepwater horizon at amc mercado	wednesday	deepwater horizon	3	amc mercado	7 pm
movies_00000235	0	i want to buy tickets for the movie deepwater horizon on sunday at the shoreline theater .		sunday	deepwater horizon	none	shoreline theater	none
movies_00000235	1	yes , that ' s correct .	okay , the movie was deepwater horizon , correct ?	sunday	deepwater horizon	none	shoreline theater	none
movies_00000235	2	just 1 ticket .	okay , how many tickets did you want ?	sunday	deepwater horizon	1	shoreline theater	none
movies_00000235	3	8 pm is good .	what time would you prefer to see the movie ?	sunday	deepwater horizon	1	shoreline theater	8 pm
movies_00000235	4	yes .	is 8 pm the correct time ?	sunday	deepwater horizon	1	shoreline theater	8 pm
movies_00000235	5	yes , correct .	okay , so you want 1 ticket to see the movie deepwater horizon on sunday at 8 pm at shoreline theater . is this correct ?	sunday	deepwater horizon	1	shoreline theater	8 pm
movies_00000235	6	goodbye .	i ' ve confirmed purchase of 1 ticket to see deepwater horizon on sunday at 8 pm at shoreline theater .	sunday	deepwater horizon	1	shoreline theater	8 pm
movies_00000236	0	can you purchase tickets for deepwater horizon at the stanford theater		none	deepwater horizon	none	the stanford theater	none
movies_00000236	1	3 tickets	how many tickets ?	none	deepwater horizon	3	the stanford theater	none
movies_00000236	2	for tonight	for what date	tonight	deepwater horizon	3	the stanford theater	none
movies_00000236	3	yes tonight	so to confirm you want to purchase tickets for tonight	tonight	deepwater horizon	3	the stanford theater	none
movies_00000236	4	purchase for 6 pm	what time do you prefer	tonight	deepwater horizon	3	the stanford theater	6 pm
movies_00000236	5	yes 7.30 pm is fine	6 pm isn ' t available what about 5 pm or 7.30 pm	tonight	deepwater horizon	3	the stanford theater	7.30 pm
movies_00000236	6	thanks ! ok thank goodbye	ok i confirm a purchase of 3 tickets for deepwater horizon at the stanford theater tonight at 7.30 pm	tonight	deepwater horizon	3	the stanford theater	7.30 pm
movies_00000237	0	i ' d like to purchase tickets to see deepwater horizon		none	deepwater horizon	none	none	none
movies_00000237	1	angelika	for which theater ?	none	deepwater horizon	none	angelika	none
movies_00000237	2	yes , angelika .	you want them for angelika theater ?	none	deepwater horizon	none	angelika	none
movies_00000237	3	2 tickets for saturday	how many tickets would you like ?	saturday	deepwater horizon	2	angelika	none
movies_00000237	4	any time on saturday is fine	what time would you like ?	saturday	deepwater horizon	2	angelika	dontcare
movies_00000237	5	lets do 6.30 pm	okay , there is 6.15 pm , 6.30 pm or 8.30 pm	saturday	deepwater horizon	2	angelika	6.30 pm
movies_00000237	6	great ! ! bye !	okay , you have 2 tickets for saturday ' s 6.30 pm showing of deepwater horizon at the angelika theater	saturday	deepwater horizon	2	angelika	6.30 pm
movies_00000238	0	i would like to buy 6 movie tickets		none	none	6	none	none
movies_00000238	1	deepwater horizon at cinearts @ santana row	what movie and movie theatre would you like	none	deepwater horizon	6	cinearts @ santana row	none
movies_00000238	2	tuesday at 4:00 pm	what date and time	tuesday	deepwater horizon	6	cinearts @ santana row	4:00 pm
movies_00000238	3	yes	confirm this is for 4:00 pm	tuesday	deepwater horizon	6	cinearts @ santana row	4:00 pm
movies_00000238	4	thank you goodbye	purchase confirmed for 6 tickets to deepwater horizon on march 07 at 4:00 pm at cinearts @ santana row	tuesday	deepwater horizon	6	cinearts @ santana row	4:00 pm
movies_00000239	0	get tickets to deepwater horizon		none	deepwater horizon	none	none	none
movies_00000239	1	get the tickets at the amc mercado	what date would you like the tickets for ?	none	deepwater horizon	none	amc mercado	none
movies_00000239	2	get 2 tickets for friday	how many tickets do you need ?	friday	deepwater horizon	2	amc mercado	none
movies_00000239	3	2 pm	what time would you like ?	friday	deepwater horizon	2	amc mercado	2 pm
movies_00000239	4	i ' ll take 8 pm	2 pm isn ' t available . how about 5 pm , 7 pm or 8 pm	friday	deepwater horizon	2	amc mercado	8 pm
movies_00000239	5	thanks . bye !	purchase completed . 2 tickets to deepwater horizon on friday at 8 pm	friday	deepwater horizon	2	amc mercado	8 pm
movies_00000240	0	buy tickets for deepwater horizon playing at the stanford theater		none	deepwater horizon	none	the stanford theater	none
movies_00000240	1	yes	is that for deepwater horizon ?	none	deepwater horizon	none	the stanford theater	none
movies_00000240	2	next monday	what day would you like this for ?	next monday	deepwater horizon	none	the stanford theater	none
movies_00000240	3	yes	you would like that for next monday ?	next monday	deepwater horizon	none	the stanford theater	none
movies_00000240	4	2	how many tickets ?	next monday	deepwater horizon	2	the stanford theater	none
movies_00000240	5	1 pm	what time ?	next monday	deepwater horizon	2	the stanford theater	1 pm
movies_00000240	6	yes	for 1 pm ?	next monday	deepwater horizon	2	the stanford theater	1 pm
movies_00000240	7	cancel request , thank you	there is not a showing for 1 pm , but there is a 6 pm and 6.15 pm showing	next monday	deepwater horizon	2	the stanford theater	1 pm
movies_00000242	0	buy movie tickets		none	none	none	none	none
movies_00000242	1	deepwater horizon	what movie would you like to watch	none	deepwater horizon	none	none	none
movies_00000242	2	3	how many tickets	none	deepwater horizon	3	none	none
movies_00000242	3	yes	3 tickets correct ?	none	deepwater horizon	3	none	none
movies_00000242	4	the theatre name is shoreline theater and the date is sunday , time is 6 pm .	what day , time and theatre ?	sunday	deepwater horizon	3	shoreline theater	6 pm
movies_00000242	5	yes	to confirm , you want 3 tickets for sunday to watch deepwater horizon at 6 pm at shoreline theater	sunday	deepwater horizon	3	shoreline theater	6 pm
movies_00000242	6	thank you . bye !	your purchase is complete	sunday	deepwater horizon	3	shoreline theater	6 pm
movies_00000243	0	would like to buy movie tickets		none	none	none	none	none
movies_00000243	1	1 ticket please	how many tickets ?	none	none	1	none	none
movies_00000243	2	deepwater horizon at 1 pm	ok what movie and time ?	none	deepwater horizon	1	none	1 pm
movies_00000243	3	today	what date ?	today	deepwater horizon	1	none	1 pm
movies_00000243	4	angelika theatre	which theatre	today	deepwater horizon	1	angelika	1 pm
movies_00000243	5	yes	ok angelika theatre , correct ?	today	deepwater horizon	1	angelika	1 pm
movies_00000243	6	ok no thank you	no 1 pm showing is available , how about 5 pm or 6.15 pm	today	deepwater horizon	1	angelika	1 pm
movies_00000245	0	i want to buy tickets to deepwater horizon .		none	deepwater horizon	none	none	none
movies_00000245	1	that is correct , the movie is deepwater horizon .	please confirm the movie you wish to see is deepwater horizon .	none	deepwater horizon	none	none	none
movies_00000245	2	i want the 1 pm movie and i need 2 tickets .	what time do you want to see the movie and how many tickets are needed .	none	deepwater horizon	2	none	1 pm
movies_00000245	3	i want to go to lincoln square cinemas .	which theater do you wish to go to ?	none	deepwater horizon	2	lincoln square cinemas	1 pm
movies_00000245	4	that is correct .	please confirm that the name of the theater is lincoln square cinemas .	none	deepwater horizon	2	lincoln square cinemas	1 pm
movies_00000245	5	i want to see the movie tomorrow .	what date do you want to see the movie .	tomorrow	deepwater horizon	2	lincoln square cinemas	1 pm
movies_00000245	6	no , neither time will work for me . thank you .	the 1 pm movie is not available . would you like the 6 pm or 6.30 pm movie .	tomorrow	deepwater horizon	2	lincoln square cinemas	1 pm
movies_00000247	0	buy movie tickets for deepwater horizon .		none	deepwater horizon	none	none	none
movies_00000247	1	yes .	do you want to see the movie deepwater horizon ?	none	deepwater horizon	none	none	none
movies_00000247	2	1 ticket , this sunday at 7.15 pm at the amc mercado .	on what date and what time do you want to see the movie ? how many tickets do you need ?	sunday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000247	3	yes .	ok so you want 1 ticket for this sunday at 7.15 pm to see deepwater horizon at the amc mercado ?	sunday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000247	4	thanks . bye !	ok your movie ticket purchase is confirmed .	sunday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000248	0	get tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000248	1	angelika on sunday at 8 pm	which movie theatre and what time ?	sunday	deepwater horizon	none	angelika	8 pm
movies_00000248	2	2	how many tickets ?	sunday	deepwater horizon	2	angelika	8 pm
movies_00000248	3	yes	you want me to get 2 tickets for deepwater horizon on sunday at 8 pm at angelika theatre ?	sunday	deepwater horizon	2	angelika	8 pm
movies_00000248	4	bye	done	sunday	deepwater horizon	2	angelika	8 pm
movies_00000250	0	i ' d like to buy movie tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000250	1	i need 3 tickets for 2 pm	how many tickets would you like and for what time ?	none	deepwater horizon	3	none	2 pm
movies_00000250	2	the stanford theater	what theater would you like ?	none	deepwater horizon	3	the stanford theater	2 pm
movies_00000250	3	yes	you ' re sure you ' d like the stanford theater ?	none	deepwater horizon	3	the stanford theater	2 pm
movies_00000250	4	saturday	and what is the date you ' d like ?	saturday	deepwater horizon	3	the stanford theater	2 pm
movies_00000250	5	yes , please , saturday	ok , confirm this purchase for saturday ?	saturday	deepwater horizon	3	the stanford theater	2 pm
movies_00000250	6	ok , 7 pm	i ' m sorry , there ' s no tickets for 2 pm . would you like some for 5 pm or 7 pm ?	saturday	deepwater horizon	3	the stanford theater	7 pm
movies_00000250	7	bye .	ok , i was able to make the purchase for 3 tickets on saturday at the the stanford theater to watch deepwater horizon at 7 pm .	saturday	deepwater horizon	3	the stanford theater	7 pm
movies_00000252	0	i ' d like to buy tickets to see deepwater horizon at amc mercado		none	deepwater horizon	none	amc mercado	none
movies_00000252	1	friday	for what date ?	friday	deepwater horizon	none	amc mercado	none
movies_00000252	2	1 ticket for 7.15 pm	how many tickets and for what time ?	friday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000252	3	yes	for 1 ticket ?	friday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000252	4	yes	is this correct , 1 ticket for deepwater horizon at 7.15 pm at amc mercado	friday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000252	5	goodbye	ok , purchased 1 ticket for deepwater horizon at 7.15 pm at amc mercado	friday	deepwater horizon	1	amc mercado	7.15 pm
movies_00000257	0	purchase movie tickets		none	none	none	none	none
movies_00000257	1	1 pm	ok . what time would you like to go ?	none	none	none	none	1 pm
movies_00000257	2	deepwater horizon at the stanford theater	what theater would you like to go to and what movie would you like to see ?	none	deepwater horizon	none	the stanford theater	1 pm
movies_00000257	3	yes	ok . you want to see deepwater horizon at the stanford theater ?	none	deepwater horizon	none	the stanford theater	1 pm
movies_00000257	4	next monday . just 1 ticket .	on what date would you like to go and how many tickets do you need ?	next monday	deepwater horizon	1	the stanford theater	1 pm
movies_00000257	5	no thank you .	sorry 1 pm is not available . how about 5 pm , 7.15 pm , or 8 pm ?	next monday	deepwater horizon	1	the stanford theater	1 pm
movies_00000258	0	can you buy tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000258	1	yes , deepwater horizon	did you want tickets for deepwater horizon ?	none	deepwater horizon	none	none	none
movies_00000258	2	at the stanford theater tonight	how many tickets , at what time , and what theater ?	tonight	deepwater horizon	none	the stanford theater	none
movies_00000258	3	at 8 pm	at what time ?	tonight	deepwater horizon	none	the stanford theater	8 pm
movies_00000258	4	2	how many tickets ?	tonight	deepwater horizon	2	the stanford theater	8 pm
movies_00000258	5	yes , 2 tickets	you would like 2 tickets ?	tonight	deepwater horizon	2	the stanford theater	8 pm
movies_00000258	6	no , goodbye	i wasnt able to find tickets for 8 pm . how about 6.15 pm or 6.30 pm or 8.30 pm	tonight	deepwater horizon	2	the stanford theater	8 pm
movies_00000259	0	i would like to get tickets for deepwater horizon at the lincoln square cinemas .		none	deepwater horizon	none	lincoln square cinemas	none
movies_00000259	1	yes please	would you like to get tickets for tonight ?	none	deepwater horizon	none	lincoln square cinemas	none
movies_00000259	2	i want to purchase 3 tickets for tonight at 7.15 pm	how many tickets to you want to purchase ?	tonight	deepwater horizon	3	lincoln square cinemas	7.15 pm
movies_00000259	3	yes please	ok you want to buy 3 tickets for 7.15 pm ?	tonight	deepwater horizon	3	lincoln square cinemas	7.15 pm
movies_00000261	0	need tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000261	1	shoreline theater . 8 pm show tonight .	what theater ?	tonight	deepwater horizon	none	shoreline theater	8 pm
movies_00000261	2	1	how many tickets do you need ?	tonight	deepwater horizon	1	shoreline theater	8 pm
movies_00000261	3	no bye !	8 pm is unavailable . you can choose 6 pm , 6.30 pm or 7.15 pm tonight .	tonight	deepwater horizon	1	shoreline theater	8 pm
movies_00000263	0	buy tickets for deepwater horizon		none	deepwater horizon	none	none	none
movies_00000263	1	amc mercado 2 tickets on saturday	which theater would you like to go to .	saturday	deepwater horizon	2	amc mercado	none
movies_00000263	2	correct	so , you want 2 tickets to deep waterhorizon at amc mercado on saturday , right ?	saturday	deepwater horizon	2	amc mercado	none
movies_00000263	3	whatever is available	what time do you want to go	saturday	deepwater horizon	2	amc mercado	dontcare
movies_00000263	4	yes	you sure ?	saturday	deepwater horizon	2	amc mercado	dontcare
movies_00000263	5	thanks	i cant buy tickets if you dont specify a time .	saturday	deepwater horizon	2	amc mercado	dontcare
movies_00000267	0	i ' d like to get tickets to deepwater horizon .		none	deepwater horizon	none	none	none
movies_00000267	1	3 tickets at the aquarius .	how many tickets would you like and for what time ?	none	deepwater horizon	3	aquarius	none
movies_00000267	2	tonight at 7.15 pm , please .	for what time and date ?	tonight	deepwater horizon	3	aquarius	7.15 pm
movies_00000267	3	yes .	tonight at 7.15 pm ?	tonight	deepwater horizon	3	aquarius	7.15 pm
movies_00000267	4	no , those times won ' t work . how about for sunday ?	i can ' t get tickets for 7.15 pm . would you like to go at 5 pm , 6 pm or 6.30 pm ?	sunday	deepwater horizon	3	aquarius	7.15 pm
movies_00000267	5	yes .	3 tickets for deepwater horizon this sunday at 7.15 pm at the aquarius , right ?	sunday	deepwater horizon	3	aquarius	7.15 pm
movies_00000267	6	thanks .	alright , i got you 3 tickets for deepwater horizon this sunday at 7.15 pm at the aquarius .	sunday	deepwater horizon	3	aquarius	7.15 pm
movies_00000269	0	could you buy movie tickets for deepwater horizon at shoreline theater		none	deepwater horizon	none	shoreline theater	none
movies_00000269	1	yes	are you sure you meant deepwater horizon	none	deepwater horizon	none	shoreline theater	none
movies_00000269	2	tonight	on what date do you want it ?	tonight	deepwater horizon	none	shoreline theater	none
movies_00000269	3	just 1 ticket at 8 pm	how many tickets do you want and at what time ?	tonight	deepwater horizon	1	shoreline theater	8 pm
movies_00000269	4	ok good bye	sorry ! i am unable to purchase 1 ticket of deepwater horizon at shoreline theater at the time you provided	tonight	deepwater horizon	1	shoreline theater	8 pm
movies_00000270	0	buy movie tickets for deepwater horizon at shoreline theater .		none	deepwater horizon	none	shoreline theater	none
movies_00000270	1	3 tickets for today at 2 pm .	how many tickets ?	today	deepwater horizon	3	shoreline theater	2 pm
movies_00000270	2	yes	confirm 3 tickets for today at 2 pm .	today	deepwater horizon	3	shoreline theater	2 pm
movies_00000270	3	no thanks .	there are no showings at 2 pm . how about 6 pm , 7 pm , 0 r 7.30 pm ?	today	deepwater horizon	3	shoreline theater	2 pm
movies_00000273	0	i wanna buy tickets to see deepwater horizon at amc mercado		none	deepwater horizon	none	amc mercado	none
movies_00000273	1	next monday for 3 people for 1 pm showing	for what date , time , and how many tickets ?	next monday	deepwater horizon	3	amc mercado	1 pm
movies_00000273	2	no thanks .	1 pm is not available but 5 pm , 6.15 pm or 8.30 pm is available .	next monday	deepwater horizon	3	amc mercado	1 pm
movies_00000274	0	tickets for deepwater horizon amc mercado		none	deepwater horizon	none	amc mercado	none
movies_00000274	1	2 tickets for saturday at 7.15 pm	for what date and time and how many tickets ?	saturday	deepwater horizon	2	amc mercado	7.15 pm
movies_00000274	2	yes	2 tickets for saturday at 7.15 pm , is that correct ?	saturday	deepwater horizon	2	amc mercado	7.15 pm
movies_00000274	3	that ' s all . bye !	purchase confirmed	saturday	deepwater horizon	2	amc mercado	7.15 pm
movies_00000276	0	can you purchase movie tickets for the film deepwater horizon ?		none	deepwater horizon	none	none	none
movies_00000276	1	the name of the theatre is angelika and the date of the film ' s showing is wednesday . i would like for you to purchase 3 tickets .	how many tickets do you want to purchase ?	wednesday	deepwater horizon	3	angelika	none
movies_00000276	2	i want the tickets for the 7.15 pm showing .	what time do you want the tickets for ?	wednesday	deepwater horizon	3	angelika	7.15 pm
movies_00000276	3	yes .	can you please confirm that you want 3 tickets for deepwater horizon on wednesday 7.15 pm at the theatre angelika ?	wednesday	deepwater horizon	3	angelika	7.15 pm
movies_00000276	4	thank you , goodbye .	i have purchased the tickets in accordance with the specifications you confirmed previously .	wednesday	deepwater horizon	3	angelika	7.15 pm
movies_00000277	0	can you buy me some tickets to watch deepwater horizon		none	deepwater horizon	none	none	none
movies_00000277	1	i need 2 tickets for next monday .	sure , how many and what time ?	next monday	deepwater horizon	2	none	none
movies_00000277	2	shoreline theater	which theater ?	next monday	deepwater horizon	2	shoreline theater	none
movies_00000277	3	8 pm please .	what time do you want to watch the movie .	next monday	deepwater horizon	2	shoreline theater	8 pm
movies_00000277	4	those times are too early , guess i need to contact my friend and tell them we need to figure out another day to do this . bye !	there are no showings for 8 pm , there are however showings for 6 pm and 7.15 pm .	next monday	deepwater horizon	2	shoreline theater	8 pm
movies_00000279	0	can you get tickets for deepwater horizon today at the the stanford theater ?		today	deepwater horizon	none	the stanford theater	none
movies_00000279	1	2 pm and just 1 .	what time and how many tickets ?	today	deepwater horizon	1	the stanford theater	2 pm
movies_00000279	2	6.15 pm works for me	2 pm is sold out . how does 6.15 pm sound ?	today	deepwater horizon	1	the stanford theater	6.15 pm
movies_00000279	3	thanks ! bye !	1 ticket have been purchased for the 6.15 pm showing of deepwater horizon at the stanford theater .	today	deepwater horizon	1	the stanford theater	6.15 pm
movies_00000280	0	i want to buy tickets for deepwater horizon at the aquarius		none	deepwater horizon	none	aquarius	none
movies_00000280	1	8 pm	what time	none	deepwater horizon	none	aquarius	8 pm
movies_00000280	2	3 tickets	how many ticket do you want	none	deepwater horizon	3	aquarius	8 pm
movies_00000280	3	friday	what date	friday	deepwater horizon	3	aquarius	8 pm
movies_00000280	4	i want to see the movie next monday	there is not a showing at 8 pm . the showtimes are 6 pm , 6.30 pm , or 7.30 pm	next monday	deepwater horizon	3	aquarius	8 pm
movies_00000280	5	sounds good	tickets are purchased for next monday , 3 tickets for deepwater horizon at 8 pm at the aquarius	next monday	deepwater horizon	3	aquarius	8 pm
movies_00000280	6	thank you and goodbye	tickets are purchased for next monday , 3 tickets for deepwater horizon at 8 pm at the aquarius	next monday	deepwater horizon	3	aquarius	8 pm
movies_00000286	0	please buy movie tickets		none	none	none	none	none
movies_00000286	1	the name of the theater is the stanford theater and time is at 1 pm	what is the theater name and what time do you to watch the movie ?	none	none	none	the stanford theater	1 pm
movies_00000286	2	movie is deepwater horizon and date is today for 3 tickets .	how many tickets do you want buy , the date you want to watch and the name of the movie ?	today	deepwater horizon	3	the stanford theater	1 pm
movies_00000286	3	is there available for 2 pm ?	there are no more tickets for 1 pm , there are available tickets for 5 pm and 6 pm .	today	deepwater horizon	3	the stanford theater	2 pm
movies_00000286	4	i ' ll take the 5 pm	nothing is available for 2 pm , the 5 pm and 6 pm time are still available .	today	deepwater horizon	3	the stanford theater	5 pm
movies_00000286	5	bye !	purchase is confirmed for 3 tickets at the stanford theater for deepwater horizon for today at 5 pm	today	deepwater horizon	3	the stanford theater	5 pm
movies_00000287	0	i would like to buy movie tickets		none	none	none	none	none
movies_00000287	1	the movie is deepwater horizon at lincoln square cinemas for 2 tickets	what theater and for how many people	none	deepwater horizon	2	lincoln square cinemas	none
movies_00000287	2	wednesday at any time	what date and time	wednesday	deepwater horizon	2	lincoln square cinemas	dontcare
movies_00000287	3	yes , on wednesday	please confirm that the date is wednesday	wednesday	deepwater horizon	2	lincoln square cinemas	dontcare
movies_00000287	4	how about tomorrow	unfortunately , i am unable to purchase tickets for deepwater horizon on wednesday for 2 people at lincoln square cinemas	tomorrow	deepwater horizon	2	lincoln square cinemas	dontcare
movies_00000287	5	what about next monday	i still am not able to purchase tickets for deepwater horizon on tomorrow for 2 people at lincoln square cinemas either	next monday	deepwater horizon	2	lincoln square cinemas	dontcare
movies_00000287	6	7.15 pm is fine	what time would you like , 7 pm , 7.15 pm or 8.30 pm	next monday	deepwater horizon	2	lincoln square cinemas	7.15 pm
movies_00000287	7	bye .	ok , i ' ve purchased your 2 tickets to deepwater horizon next monday at 7.15 pm at lincoln square cinemas	next monday	deepwater horizon	2	lincoln square cinemas	7.15 pm
movies_00000293	0	purchase deepwater horizon tickets at lincoln square cinemas .		none	deepwater horizon	none	lincoln square cinemas	none
movies_00000293	1	i need 1 ticket for 2 pm on saturday .	how many tickets do you need and for what date and time ?	saturday	deepwater horizon	1	lincoln square cinemas	2 pm
movies_00000293	2	5 pm is fine .	i ' m sorry 2 pm is unavailable . would 5 pm , 7 pm , or 7.15 pm pm be ok ?	saturday	deepwater horizon	1	lincoln square cinemas	5 pm
movies_00000293	3	bye	ok you ' re all set . you have a 1 ticket for deepwater horizon the movie starts at 5 pm at lincoln square cinemas .	saturday	deepwater horizon	1	lincoln square cinemas	5 pm
movies_00000295	0	i ' d like to buy some movie tickets		none	none	none	none	none
movies_00000295	1	1	how many tickets would you like to purchase	none	none	1	none	none
movies_00000295	2	deepwater horizon	which movie would you like to see	none	deepwater horizon	1	none	none
movies_00000295	3	shoreline theater	what theater would you like to visit	none	deepwater horizon	1	shoreline theater	none
movies_00000295	4	2 pm please	what time would you like to see the movie	none	deepwater horizon	1	shoreline theater	2 pm
movies_00000295	5	next monday	what day you like to see this movie	next monday	deepwater horizon	1	shoreline theater	2 pm
movies_00000295	6	yes 6.15 pm will be fine	tickets are not avaialable for 2 pm , would you like to go to the 6.15 pm or 7.15 pm showing ?	next monday	deepwater horizon	1	shoreline theater	6.15 pm
movies_00000295	7	thank you . bye !	great , you have 1 ticket for deepwater horizon at the shoreline theater next monday at 6.15 pm	next monday	deepwater horizon	1	shoreline theater	6.15 pm
movies_00000298	0	i would like to get tickets for deepwater horizon at the lincoln square cinemas .		none	deepwater horizon	none	lincoln square cinemas	none
movies_00000298	1	yes please	would you like to get tickets for today ?	none	deepwater horizon	none	lincoln square cinemas	none
movies_00000298	2	i want to purchase 3 tickets for today at 7.15 pm	how many tickets to you want to purchase ?	today	deepwater horizon	3	lincoln square cinemas	7.15 pm
movies_00000298	3	yes please	ok you want to buy 3 tickets for 7.15 pm ?	today	deepwater horizon	3	lincoln square cinemas	7.15 pm
movies_00000299	0	buy me tickets to deepwater horizon		none	deepwater horizon	none	none	none
movies_00000299	1	yes	please confirm you want to see the movie deepwater horizon ?	none	deepwater horizon	none	none	none
movies_00000299	2	i need 3 tickets for the 1 pm show at the angelika on wednesday	at which theater , and how many tickets ?	wednesday	deepwater horizon	3	angelika	1 pm
movies_00000299	3	okay , thanks	i ' m sorry , i cannot get 3 tickets for deepwater horizon at the angelika on wednesday at 1 : 00 .	wednesday	deepwater horizon	3	angelika	1 pm
movies_00000302	0	i need movie tickets for deepwater horizon , tomorrow at amc mercado theatre		tomorrow	deepwater horizon	none	amc mercado	none
movies_00000302	1	just 1	how many tickets do you need ?	tomorrow	deepwater horizon	1	amc mercado	none
