380	5	oriental	Let me confirm , You are looking for a restaurant in the cheap price range right?	none	asian oriental	cheap
380	6	i am looking for a restaurant serves asian oriental food in the cheap price range	I'm sorry but there is no restaurant serving german food	none	asian oriental	cheap
380	7	what about asian oriental	I'm sorry but there is no restaurant serving german food	none	asian oriental	cheap
380	8	ok before nicer	ask is in the cheap price range	none	asian oriental	cheap
380	9	pickerel full	kohinoor is in the cheap price range	none	asian oriental	cheap
380	10	i am looking for a restaurant in the cheap price range that serves asian oriental food	charlie chan is in the cheap price range	none	asian oriental	cheap
380	11	i don't care	charlie chan is in the cheap price range	none	asian oriental	cheap
380	12	don't care	charlie chan is a great restaurant	none	asian oriental	cheap
380	13	asian oriental	charlie chan is a great restaurant	none	asian oriental	cheap
380	14	what's the phone number its address	j restaurant serves asian oriental food in the cheap price range	none	asian oriental	cheap
380	15	the address	The phone number of j restaurant is 01223 307581 .	none	asian oriental	cheap
380	16	type of there	Sure , j restaurant is on 86 Regent Street City Centre	none	asian oriental	cheap
380	17	phone number	dojo noodle bar serves asian oriental food in the cheap price range	none	asian oriental	cheap
380	18	phone number	dojo noodle bar is a great restaurant	none	asian oriental	cheap
380	19	address	The phone number of dojo noodle bar is 01223 363471 .	none	asian oriental	cheap
380	20	thank you goodbye	Sure , dojo noodle bar is on 40210 Millers Yard City Centre	none	asian oriental	cheap
381	0	i i am looking for a moderately priced restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
381	1	the north part of town	What part of town do you have in mind?	north	none	moderate
381	2	i don't care	What kind of food would you like?	north	dontcare	moderate
381	3	is there anything else	the nirala is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
381	4	what's the address and phone number	meghna is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
381	5	thank	The phone number of meghna is 01223 727410 and it is on 205 Victoria Road Chesterton .	north	dontcare	moderate
381	6	thank you good bye	golden wok is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
382	0	what to find a restaurant in the east part of town and it should serve can you	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	indian	none
382	1	ok afford in eastern	pipasha restaurant is a nice place in the east of town	east	indian	none
382	2	i am looking for a restaurant in the east part of town that serves indian called	yu garden is a nice place in the east of town	east	indian	none
382	3	yes	You are looking for a indian restaurant right?	east	indian	none
382	4	what's the address	pipasha restaurant is a nice place in the east of town serving tasty indian food	east	indian	none
382	5	the phone number	Sure , pipasha restaurant is on Newmarket Road Fen Ditton	east	indian	none
382	6	which price range	The phone number of pipasha restaurant is 01223 577786 .	east	indian	none
382	7	i want thank you good bye	pipasha restaurant is in the expensive price range	east	indian	none
383	0	hi am looking for a expensive restaurant that serves	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	expensive
383	1	in the south part of town	What part of town do you have in mind?	south	none	expensive
383	2	i don't care	What kind of food would you like?	south	dontcare	expensive
383	3	what is the address phone number it called school	chiquito restaurant bar is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
383	4	what's the post code	The phone number of chiquito restaurant bar is 01223 400170 and it is on 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton .	south	dontcare	expensive
383	5	what's the address	The post code of chiquito restaurant bar is C.B 1, 7 D.Y	south	dontcare	expensive
383	6	and the phone number again	Sure , chiquito restaurant bar is on 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton	south	dontcare	expensive
383	7	cheap	The phone number of chiquito restaurant bar is 01223 400170 .	south	dontcare	expensive
383	8	those call them	chiquito restaurant bar is a great restaurant	south	dontcare	expensive
383	9	what's the phone number for chiquito	frankie and bennys is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
383	10	ok chiquito	The phone number of frankie and bennys is 01223 412430 .	south	dontcare	expensive
383	11	i'm looking for a expensive restaurant in south part of town	peking restaurant is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
383	12	what is the address phone number and post code	chiquito restaurant bar is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
383	13	post code	The phone number of chiquito restaurant bar is 01223 400170 and it is on 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton .	south	dontcare	expensive
383	14	sorry about what and six thank you goodbye	The post code of chiquito restaurant bar is C.B 1, 7 D.Y	south	dontcare	expensive
384	0	i'm looking for a cheap restaurant in the south part of	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	cheap
384	1	what's the phone number and address	the lucky star is a nice restaurant in the south of town in the cheap price range	south	none	cheap
384	2	which their address	The phone number of the lucky star is 01223 244277 .	south	none	cheap
384	3	thank you goodbye	Sure , the lucky star is on Cambridge Leisure Park Clifton Way Cherry Hinton	south	none	cheap
385	0	i'm looking for expensive restaurant that serves seafood	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	seafood	expensive
385	1	yes	You are looking for a seafood restaurant right?	none	seafood	expensive
385	2	what's the address	loch fyne serves seafood food in the expensive price range	none	seafood	expensive
385	3	thank you goodbye	Sure , loch fyne is on The Little Rose 37 Trumpington Street	none	seafood	expensive
386	0	i'm looking for a cheap restaurant that serves chinese food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	chinese	cheap
386	1	i don't care	What part of town do you have in mind?	dontcare	chinese	cheap
386	2	what is the address and telephone number	rice house serves chinese food in the cheap price range	dontcare	chinese	cheap
386	3	phone number	Sure , rice house is on 88 Mill Road City Centre	dontcare	chinese	cheap
386	4	thank you good bye	The phone number of rice house is 01223 367755 .	dontcare	chinese	cheap
387	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
387	1	ok	Would you like something in the cheap , moderate , or expensive price range?	none	none	none
387	2	i'm looking for expensive restaurant that serves	curry king is a great restaurant	none	none	expensive
387	3	the serve sea food	The price range at curry king is expensive .	none	none	expensive
387	4	i want seafood	The price range at curry king is expensive .	none	seafood	expensive
387	5	what's the address and area	loch fyne is a great restaurant serving seafood food and it is in the expensive price range	none	seafood	expensive
387	6	what	Sure , loch fyne is on The Little Rose 37 Trumpington Street	none	seafood	expensive
387	7	the area	Can I help you with anything else?	none	seafood	expensive
387	8	what's the area	Can I help you with anything else?	none	seafood	expensive
387	9	where tell it in	Can I help you with anything else?	none	seafood	expensive
387	10	i'm looking for expensive restaurant that serves seafood	Can I help you with anything else?	none	seafood	expensive
387	11	what's the address	loch fyne is a great restaurant serving seafood food and it is in the expensive price range	none	seafood	expensive
387	12	part of town is it in	Sure , loch fyne is on The Little Rose 37 Trumpington Street	none	seafood	expensive
387	13	thank you good bye	loch fyne is a nice place in the centre of town	none	seafood	expensive
388	0	i'm looking for a moderately priced restaurant that serves vietnamese food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	vietnamese	moderate
388	1	vietnamese food	rajmahal is in the moderate price range	none	vietnamese	moderate
388	2	indian food	I'm sorry but there is no restaurant serving moderate vietnamese food	none	indian	moderate
388	3	i don't care	What part of town do you have in mind?	dontcare	indian	moderate
388	4	what's the address the phone number	rajmahal serves indian food in the moderate price range	dontcare	indian	moderate
388	5	thank you goodbye	The phone number of rajmahal is 01223 244955 and it is on 7 Barnwell Road Fen Ditton .	dontcare	indian	moderate
389	0	i'm looking for a restaurant in the centre of town that serves	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	none	none
389	1	european	What kind of food would you like?	centre	european	none
389	2	what's the phone number and post code	michaelhouse cafe is a nice place in the centre of town serving tasty european food	centre	european	none
389	3	thank you goodbye	Sorry, I can't hear you	centre	european	none
390	0	i'm looking for a cheap restaurant that serves british food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	christmas	cheap
390	1	type of food do they serve	the river bar steakhouse and grill is in the cheap price range	none	christmas	cheap
390	2	what price so	the river bar steakhouse and grill serves modern european food	none	christmas	cheap
390	3	food do they serve	the gardenia is in the cheap price range	none	christmas	cheap
390	4	type of food	royal spice is in the cheap price range	none	christmas	cheap
390	5	christmas food	royal spice is a great restaurant	none	christmas	cheap
390	6	yes	You are looking for a christmas restaurant right?	none	christmas	cheap
390	7	what about asian oriental	I'm sorry but there is no restaurant serving christmas food	none	asian oriental	cheap
390	8	asian oriental food	the river bar steakhouse and grill is in the cheap price range	none	asian oriental	cheap
390	9	phone number and address	j restaurant serves asian oriental food in the cheap price range	none	asian oriental	cheap
390	10	thank you goodbye	The phone number of j restaurant is 01223 307581 and it is on 86 Regent Street City Centre .	none	asian oriental	cheap
391	0	i am looking for a restaurant in the north part of town that serves korean food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	korean	none
391	1	ok ok any area	Sorry there is no korean restaurant in the north of town	dontcare	korean	none
391	2	what about any area	Sorry there is no korean restaurant in the north of town	dontcare	korean	none
391	3	what's the address	little seoul is a nice restaurant in the centre of town serving korean food	dontcare	korean	none
391	4	what's the price range	Sure , little seoul is on 108 Regent Street City Centre	dontcare	korean	none
391	5	thank you good bye	little seoul is in the expensive price range	dontcare	korean	none
392	0	i'm looking for a expensive restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	expensive
392	1	i don't care	What kind of food would you like?	south	dontcare	expensive
392	2	is there anything else	chiquito restaurant bar is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
392	3	what is the address and the type of food	frankie and bennys is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
392	4	what type of food	Sure , frankie and bennys is on Cambridge Leisure Park Clifton Way Cherry Hinton	south	dontcare	expensive
392	5	thank you good bye	frankie and bennys serves italian food	south	dontcare	expensive
393	0	i'm looking for a cheap restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	cheap
393	1	i don't care	What kind of food would you like?	north	dontcare	cheap
393	2	is there anything else	da vinci pizzeria is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
393	3	what's the phone number	royal spice is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
393	4	thank you goodbye	The phone number of royal spice is 01733 553355 .	north	dontcare	cheap
394	0	i want indonesian food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	indonesian	none
394	1	i'm looking for thai food	I'm sorry but there is no restaurant serving indonesian food	none	thai	none
394	2	yes	You are looking for a thai restaurant right?	none	thai	none
394	3	i don't care	What part of town do you have in mind?	dontcare	thai	none
394	4	what is the address	bangkok city serves thai food	dontcare	thai	none
394	5	what is the phone number	Sure , bangkok city is on 24 Green Street City Centre	dontcare	thai	none
394	6	goodbye	The phone number of bangkok city is 01223 354382 .	dontcare	thai	none
395	0	i'm looking for a restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	none
395	1	i don't care	Would you like something in the cheap , moderate , or expensive price range?	west	none	dontcare
395	2	basque food	What kind of food would you like?	west	basque	dontcare
395	3	how about the you	Sorry there is no basque restaurant in the west of town	west	vietnamese	dontcare
395	4	how about vietnamese	saint johns chop house is a nice restaurant in the west of town serving british food	west	vietnamese	dontcare
395	5	okay what's the phone number	thanh binh is a nice restaurant in the west of town serving vietnamese food	west	vietnamese	dontcare
395	6	thank you goodbye	The phone number of thanh binh is 01223 362456 .	west	vietnamese	dontcare
396	0	uh i'm looking for russian food in the centre of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	russian	none
396	1	how about british food	Sorry there is no russian restaurant in the centre of town	centre	british	none
396	2	what is the address and phone number	cotto is a nice restaurant in the centre of town serving british food	centre	british	none
396	3	thank you goodbye	The phone number of cotto is 01223 302010 and it is on 183 East Road City Centre .	centre	british	none
397	0	ok i'm looking for a restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	none
397	1	i don't care	Would you like something in the cheap , moderate , or expensive price range?	north	none	dontcare
397	2	australian	What kind of food would you like?	north	australian	dontcare
397	3	how about asian oriental	Sorry there is no australian restaurant in the north of town	north	asian oriental	dontcare
397	4	how about asian oriental	golden wok is a nice restaurant in the north of town serving chinese food	north	asian oriental	dontcare
397	5	what is the address	saigon city is a nice restaurant in the north of town serving asian oriental food	north	asian oriental	dontcare
397	6	what is the phone number	Sure , saigon city is on 169 High Street Chesterton Chesterton	north	asian oriental	dontcare
397	7	thank you goodbye	The phone number of saigon city is 01223 356555 .	north	asian oriental	dontcare
398	0	i'm looking for a moderately priced restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
398	1	i don't care	What part of town do you have in mind?	dontcare	none	moderate
398	2	australian	What kind of food would you like?	dontcare	australian	moderate
398	3	how about a gastropub	Sorry there is no australian restaurant in the moderate price range	dontcare	gastropub	moderate
398	4	what about gastropub	saint johns chop house is a nice restaurant in the west of town serving british food	dontcare	gastropub	moderate
398	5	what is the address	the cow pizza kitchen and bar is a nice restaurant in the centre of town serving gastropub food	dontcare	gastropub	moderate
398	6	what is the phone number	Sure , the cow pizza kitchen and bar is on Corn Exchange Street	dontcare	gastropub	moderate
398	7	what is the area	The phone number of the cow pizza kitchen and bar is 01223 308871 .	dontcare	gastropub	moderate
398	8	thank you goodbye	the cow pizza kitchen and bar is a nice place in the centre of town	dontcare	gastropub	moderate
399	0	i'm looking for a moderately priced restaurant serving fusion food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	fusion	moderate
399	1	how about european food	I'm sorry but there is no restaurant serving fusion food	none	european	moderate
399	2	s	galleria is in the moderate price range	none	european	moderate
399	3	is	golden wok is in the moderate price range	none	european	moderate
399	4	good	golden wok is a great restaurant	none	european	moderate
399	5	i'm looking for european food	pizza express Fen Ditton is in the moderate price range	none	european	moderate
399	6	what is the address	galleria serves european food in the moderate price range	none	european	moderate
399	7	thank you goodbye	Sure , galleria is on 33 Bridge Street	none	european	moderate
400	0	i'm looking for a moderately priced restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
400	1	i don't care	What part of town do you have in mind?	dontcare	none	moderate
400	2	spanish	What kind of food would you like?	dontcare	spanish	moderate
400	3	what area	la tasca serves spanish food in the moderate price range	dontcare	spanish	moderate
400	4	east	la tasca is a great restaurant	dontcare	spanish	moderate
400	5	what area is it again	I am sorry but there is no other spanish restaurant in the moderate price range	dontcare	spanish	moderate
400	6	what area	la tasca is a great restaurant	dontcare	spanish	moderate
400	7	what is the address and phone number	la tasca is a nice place in the centre of town	dontcare	spanish	moderate
400	8	thank you goodbye	The phone number of la tasca is 01223 464630 and it is on 14 -16 Bridge Street .	dontcare	spanish	moderate
401	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
401	1	i don't care	Would you like something in the cheap , moderate , or expensive price range?	none	none	dontcare
401	2	i'm looking for erm restaurant in the centre of town	The price range at prezzo is moderate .	centre	none	dontcare
401	3	i'm looking for traditional food	hk fusion is a nice restaurant in the centre of town in the expensive price range	centre	traditional	dontcare
401	4	how about turkish food	Sorry there is no traditional restaurant in the centre of town	centre	turkish	dontcare
401	5	what is the address	anatolia is a nice restaurant in the centre of town serving turkish food	centre	turkish	dontcare
401	6	what is the price range	Sure , anatolia is on 30 Bridge Street City Centre	centre	turkish	dontcare
401	7	thank you goodbye	anatolia is in the moderate price range	centre	turkish	dontcare
402	0	i'm looking for bistro food in the centre of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	bistro	none
402	1	i'm looking for north american food	I'm sorry but there is no restaurant serving bistro food	centre	north american	none
402	2	great	You are looking for a north american restaurant right?	centre	north american	none
402	3	what's the phone number	gourmet burger kitchen is a nice place in the centre of town serving tasty north american food	centre	north american	none
402	4	thank you goodbye	The phone number of gourmet burger kitchen is 01223 312598 .	centre	north american	none
403	0	hi i want to find a restaurant serving world food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	world	none
403	1	how about spanish food	I'm sorry but there is no restaurant serving world food	none	spanish	none
403	2	great	You are looking for a spanish restaurant right?	none	spanish	none
403	3	what is the address	la tasca serves spanish food	none	spanish	none
403	4	what is the price range	Sure , la tasca is on 14 -16 Bridge Street	none	spanish	none
403	5	thank you goodbye	la tasca is in the moderate price range	none	spanish	none
404	0	i'm looking for a moroccan restaurant in the centre part	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	moroccan	none
404	1	i'm looking for cheap price restaurant	I'm sorry but there is no restaurant serving moroccan food	centre	thai	none
404	2	how about greek food	I'm sorry but there is no restaurant serving moroccan food	centre	thai	none
404	3	what type of food	zizzi cambridge is in the cheap price range	centre	thai	none
404	4	i'm looking for kind of food	zizzi cambridge serves italian food	centre	thai	none
404	5	yes	Did you say you are looking for a restaurant in the centre of town?	centre	thai	none
404	6	no sorry	You are looking for a moroccan restaurant right?	centre	thai	none
404	7	i'm looking for a restaurant that serves thai food	I'm sorry but there is no restaurant serving moroccan food	centre	thai	none
404	8	right	You are looking for a thai restaurant right?	centre	thai	none
404	9	how about cheap price range	I'm sorry but there is no restaurant serving cheap thai food	centre	thai	dontcare
404	10	i'm looking for thai food	zizzi cambridge is in the cheap price range	centre	thai	dontcare
404	11	ok ok moderately priced type of food	I'm sorry but there is no restaurant serving cheap thai food	centre	thai	moderate
404	12	yes	Did you say you are looking for a restaurant in the centre of town?	centre	thai	moderate
404	13	i don't care	Sorry would you like something in the cheap price range or in the moderate price range	centre	thai	dontcare
404	14	what is the address the phone number	bangkok city is a nice place in the centre of town serving tasty thai food	centre	thai	dontcare
404	15	thank you good bye	The phone number of bangkok city is 01223 354382 and it is on 24 Green Street City Centre .	centre	thai	dontcare
405	0	i'm looking for a mediterranean food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	mediterranean	none
405	1	i don't care	What part of town do you have in mind?	dontcare	mediterranean	none
405	2	i don't care	Would you like something in the cheap , moderate , or expensive price range?	dontcare	mediterranean	dontcare
405	3	what is the phone number	the gardenia serves mediterranean food	dontcare	mediterranean	dontcare
405	4	thank you goodbye	The phone number of the gardenia is 01223 356354 .	dontcare	mediterranean	dontcare
406	0	yes i'm looking for a japanese restaurant in the east	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	japanese	none
406	1	i'm looking for an indian restaurant in the	I'm sorry but there is no japanese restaurant in the east of town	east	indian	none
406	2	yes	You are looking for a indian restaurant right?	east	indian	none
406	3	i don't care	Would you like something in the cheap , moderate , or expensive price range?	east	indian	dontcare
406	4	what is the address and phone number	sitar tandoori is a nice place in the east of town serving tasty indian food	east	indian	dontcare
406	5	thank you goodbye	The phone number of sitar tandoori is 01223 249955 and it is on 43 High Street Cherry Hinton Cherry Hinton .	east	indian	dontcare
407	0	i'm looking for a moderately priced restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
407	1	i don't care	What kind of food would you like?	south	dontcare	moderate
407	2	what is the address	restaurant alimentum is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
407	3	thank you goodbye	Sure , restaurant alimentum is on 152 - 154 Hills Road	south	dontcare	moderate
408	0	i would like to find a moderately priced restaurant in the west part	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	moderate
408	1	i don't care	What kind of food would you like?	west	dontcare	moderate
408	2	what is the address	prezzo is a nice place in the west of town and the prices are moderate	west	dontcare	moderate
408	3	what type of food	Sure , prezzo is on 21 - 24 Northampton Road	west	dontcare	moderate
408	4	thank you goodbye	prezzo serves italian food	west	dontcare	moderate
409	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
409	1	i'm looking for a cheap restaurant in the west part of town	Would you like something in the cheap , moderate , or expensive price range?	west	none	cheap
409	2	is there anything else	thanh binh is a nice restaurant in the west of town in the cheap price range	west	none	cheap
409	3	what is the phone number	thanh binh is a nice restaurant in the west of town in the cheap price range	west	none	cheap
409	4	thank you goodbye	The phone number of thanh binh is 01223 362456 .	west	none	cheap
410	0	thank you very moderately priced restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
410	1	i don't care	What kind of food would you like?	south	dontcare	moderate
410	2	what is the address	restaurant alimentum is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
410	3	thank you good bye	Sure , restaurant alimentum is on 152 - 154 Hills Road	south	dontcare	moderate
411	0	i'm looking for an expensive restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	expensive
411	1	i don't care	What kind of food would you like?	south	dontcare	expensive
411	2	what is the address	chiquito restaurant bar is a nice restaurant in the south of town serving mexican food	south	dontcare	expensive
411	3	what is the price range	Sure , chiquito restaurant bar is on 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton	south	dontcare	expensive
411	4	thank you goodbye	chiquito restaurant bar is in the expensive price range	south	dontcare	expensive
412	0	i'm looking very cheap restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	cheap
412	1	what is the address	the missing sock is a nice place in the east of town and the prices are cheap	east	none	cheap
412	2	what's the phone number	Sure , the missing sock is on Finders Corner Newmarket Road	east	none	cheap
412	3	what type of food does it serve	The phone number of the missing sock is 01223 812660 .	east	none	cheap
412	4	thank you goodbye	the missing sock serves international food	east	none	cheap
413	0	i want to find an expensive restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	expensive
413	1	i don't care	What kind of food would you like?	south	dontcare	expensive
413	2	is there anything else	the good luck chinese food takeaway is a nice restaurant in the south of town serving chinese food	south	dontcare	expensive
413	3	what is the address and phone number	peking restaurant is a nice restaurant in the south of town serving chinese food	south	dontcare	expensive
413	4	what is the phone number	The phone number of peking restaurant is 01223 354755 and it is on 10 Homerton Street City Centre .	south	dontcare	expensive
413	5	thank you goodbye	The phone number of peking restaurant is 01223 354755 .	south	dontcare	expensive
414	0	ok	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
414	1	i want a	What part of town do you have in mind?	none	none	none
414	2	i want to find a restaurant in the centre	j restaurant is a great restaurant	centre	none	none
414	3	does it serve fusion food	j restaurant is in the centre part of town .	centre	none	none
414	4	i want fusion food	j restaurant serves asian oriental food	centre	fusion	none
414	5	how about european food	Sorry there is no fusion restaurant in the centre of town	centre	european	none
414	6	what is the phone number	michaelhouse cafe is a nice restaurant in the centre of town serving european food	centre	european	none
414	7	what is the post code	The phone number of michaelhouse cafe is 01223 309147 .	centre	european	none
414	8	i and	The post code of michaelhouse cafe is C.B 2, 1 S.U	centre	european	none
414	9	ok	michaelhouse cafe is a nice restaurant in the centre of town serving european food	centre	european	none
414	10	what is the post code	michaelhouse cafe is a nice restaurant in the centre of town serving european food	centre	european	none
414	11	ok goodbye just cheap	The post code of michaelhouse cafe is C.B 2, 1 S.U	centre	european	none
415	0	i'm looking for a restaurant in east part of town that serves belgian food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	belgian	none
415	1	a restaurant that serves indian food	I'm sorry but there is no restaurant serving belgian food	east	indian	none
415	2	how about indian food	I'm sorry but there is no restaurant serving belgian food	east	indian	none
415	3	can i have the address and phone number	rajmahal is a nice place in the east of town serving tasty indian food	east	indian	none
415	4	thank you goodbye	The phone number of rajmahal is 01223 244955 and it is on 7 Barnwell Road Fen Ditton .	east	indian	none
416	0	i'm looking for a expensive restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	expensive
416	1	that's good	What kind of food would you like?	none	none	expensive
416	2	i'm looking for a expensive restaurant and it should be cheap	What part of town do you have in mind?	none	turkish	expensive
416	3	what's the post code	The price range at the good luck chinese food takeaway is expensive .	none	turkish	expensive
416	4	thank you goodbye	The post code of the good luck chinese food takeaway is C.B 1, 7 A.G	none	turkish	expensive
417	0	i like to thank a restaurant and it should serve indonesian food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	scandinavian	cheap
417	1	asking the need you for	I'm sorry but there is no restaurant serving indonesian food	none	scandinavian	cheap
417	2	mediterranean food	I'm sorry but there is no restaurant serving indonesian food	none	mediterranean	cheap
417	3	um it doesn't matter it persian restaurant	What part of town do you have in mind?	dontcare	mediterranean	cheap
417	4	cheap price range	Would you like something in the cheap , moderate , or expensive price range?	dontcare	mediterranean	cheap
417	5	is there	Ok , a restaurant in any part of town is that right?	dontcare	mediterranean	cheap
417	6	i want thank you	the gardenia serves mediterranean food in the cheap price range	dontcare	mediterranean	cheap
417	7	i want thank you	the gardenia is a great restaurant	dontcare	mediterranean	cheap
417	8	okay can i have the phone number the post code	the gardenia is a great restaurant	dontcare	mediterranean	cheap
417	9	thank you goodbye	The phone number of the gardenia is 01223 356354 and its postcode is C.B 2, 3 L.L .	dontcare	mediterranean	cheap
418	0	i want to find a restaurant in the west of system food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	german	none
418	1	german food	What kind of food would you like?	west	german	none
418	2	how about british food	I'm sorry but there is no restaurant serving german food	west	british	none
418	3	thank you goodbye	I'm sorry but there is no restaurant serving german food	west	british	none
419	0	i'm looking for asian food of expensive part sorry	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	romanian	expensive
419	1	it doesn't matter	What part of town do you have in mind?	dontcare	romanian	expensive
419	2	romanian	What kind of food would you like?	dontcare	romanian	expensive
419	3	how about twentieth food	I'm sorry but there is no restaurant serving romanian food	dontcare	mediterranean	expensive
419	4	mediterranean food	I'm sorry but there is no restaurant serving romanian food	dontcare	mediterranean	expensive
419	5	no	Ok , a restaurant in any part of town is that right?	dontcare	mediterranean	expensive
419	6	the caribbean	You are looking for a romanian restaurant right?	dontcare	mediterranean	expensive
419	7	mediterranean	Sorry would you like mediterranean or romanian food?	dontcare	mediterranean	expensive
419	8	yes	Let me confirm , You are looking for a restaurant in the expensive price range right?	dontcare	mediterranean	expensive
419	9	beer person phone pub	la mimosa serves mediterranean food in the expensive price range	dontcare	mediterranean	expensive
419	10	that first phone number for	la mimosa is a great restaurant	dontcare	mediterranean	expensive
419	11	in the centre	The phone number of la mimosa is 01223 362525 .	dontcare	mediterranean	expensive
419	12	ok what's its address	la mimosa is a great restaurant	dontcare	mediterranean	expensive
419	13	thank you good bye	Sure , la mimosa is on Thompsons Lane Fen Ditton	dontcare	mediterranean	expensive
420	0	i'm looking for a polynesian food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	polynesian	none
420	1	how about thai food	I am sorry but there is no polynesian restaurant that matches your request	none	thai	none
420	2	the phone number	sala thong serves thai food .	none	thai	none
420	3	what's the price range	The phone number of sala thong is 01223 323178 .	none	thai	none
420	4	thank you goodbye	sala thong is in the expensive price range	none	thai	none
421	0	post code for cheap restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	cheap
421	1	what's the address	the missing sock is a nice place in the east of town and the prices are cheap	east	none	cheap
